GBIF;faunaeur;Catalogue;AlgaeBase;Limnological_Rank;Kingdom;Phylum;Subphylum;Class;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Feeding;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
4307624;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Enchytraeida;Enchytraeidae;NA;NA;Henlea;NA;ventriculosa;Henlea ventriculosa;d'Udekem 1854;Detritivori;H_ventriculosa;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308281;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Enchytraeida;Enchytraeidae;NA;NA;Marionina;NA;argentea;Marionina argentea;Michaelsen 1889;NA;M_argentea;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308356;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Enchytraeida;Enchytraeidae;NA;NA;Mesenchytraeus;NA;armatus;Mesenchytraeus armatus;Levinsen 1884;NA;M_armatus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3565;urn:lsid:faunaeur.org:taxname:12333;urn:lsid:catalogueoflife.org:taxon:e5b767e6-e319-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Enchytraeida;Enchytraeidae;NA;NA;NA;NA;NA;Enchytraeidae;NA;Detritivori;Enchytraeidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308023;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Lumbriculida;Lumbriculidae;NA;NA;Lumbriculus;NA;variegatus;Lumbriculus variegatus;Müller 1774;NA;L_variegatus;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
6964;urn:lsid:faunaeur.org:taxname:11861;urn:lsid:catalogueoflife.org:taxon:e5df6276-e319-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Lumbriculida;Lumbriculidae;NA;NA;NA;NA;NA;Lumbriculidae;NA;Detritivori;Lumbriculidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308015;urn:lsid:faunaeur.org:taxname:234215;urn:lsid:catalogueoflife.org:taxon:e5d9f58e-29c1-102b-9a4a-00304854f820:ac2009;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Lumbriculida;Lumbriculidae;NA;NA;Stylodrilus;NA;heringianus;Stylodrilus heringianus;Claparede 1862;Detritivori;S_heringianus;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
6960;urn:lsid:faunaeur.org:taxname:12338;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;NA;NA;NA;Naididae;NA;Predatori;Naididae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308090;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Nais;NA;bretscheri;Nais bretscheri;Michaelsen 1899;NA;N_bretscheri;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
2308095;urn:lsid:faunaeur.org:taxname:234325;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Nais;NA;communis;Nais communis;Piguet 1906;Predatori;N_communis;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
9563151;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Nais;NA;NA;Nais;NA;NA;Nais;genus;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
2308091_;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Nais ;NA;communis_variabilis;Nais communis/variabilis;NA;Predatori;N_communis_variabilis;specie gr.;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
2308091;urn:lsid:faunaeur.org:taxname:234331;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Nais ;NA;variabilis;Nais variabilis;Piguet 1906;Predatori;N_variabilis;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
5194042;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Pristina;NA;idrensis;Pristina idrensis;Sperber 1948;NA;P_idrensis;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308167;NA;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Naididae;NA;NA;Specaria;NA;josinae;Specaria josinae;Vejdovský 1884;NA;S_josinae;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6962;urn:lsid:faunaeur.org:taxname:12340;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta;Tubificida;Tubificidae;NA;NA;NA;NA;NA;Tubificidae;NA;Detritivori;Tubificidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2308011;urn:lsid:faunaeur.org:taxname:234203;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta ;Lumbriculida;Lumbriculidae;NA;NA;Stylodrilus ;NA;NA;Stylodrilus;NA;Detritivori;Stylodrilus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8166676;urn:lsid:faunaeur.org:taxname:11851;NA;NA;Macroinvertebrate;Animalia;Annelida;NA;Oligochaeta ;NA;NA;NA;NA;NA;NA;NA;Oligochaeta;NA;Detritivori;Oligochaeta;class;NA;NA;NA;Oligochaeta ;6;Oligochaeta ;5;NA;NA;NA;NA
fe_14226;urn:lsid:faunaeur.org:taxname:14226;eol.org/pages/3075;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;Turbellaria;NA;Predatori;Turbellaria;subphylum;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5967598;urn:lsid:faunaeur.org:taxname:14259;urn:lsid:catalogueoflife.org:taxon:3cf9f67b-6ae5-11e5-9d43-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Rhabdocoela;NA;NA;NA;NA;NA;NA;Rhabdocoela;NA;Predatori;Rhabdocoela;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2501742;urn:lsid:faunaeur.org:taxname:91389;urn:lsid:catalogueoflife.org:taxon:8bf82dd7-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Rhabdocoela;Polycystididae;NA;NA;Gyratrix;NA;hermaphroditus;Gyratrix hermaphroditus;Ehrenberg 1831;Predatori;G_hermaphroditus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4416211;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Dendrocoelidae;NA;NA;Dendrocoelum;NA;bohemicum;Dendrocoelum bohemicum;Komarek & Kunst 1956;NA;D_bohemicum;specie;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
2502875;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Dugesiidae;NA;NA;Dugesia;NA;gonocephala;Dugesia gonocephala;Duges 1830;NA;D_gonocephala;specie;NA;NA;NA;Planariidae;4;NA;NA;NA;1;NA;NA
6365;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Dugesiidae;NA;NA;NA;NA;NA;Dugesiidae;NA;NA;Dugesiidae;family;NA;NA;NA;Planariidae;4;NA;NA;NA;NA;NA;NA
427;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;NA;NA;NA;NA;NA;NA;Tricladida;NA;NA;Tricladida;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4416390;urn:lsid:faunaeur.org:taxname:90988;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Planariidae;NA;NA;Crenobia;NA;alpina;Crenobia alpina;Dana 1766;Predatori;C_alpina;specie;NA;0.5;NA;Planariidae;4;C_alpina;5;NA;NA;5;0.57
6362;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Planariidae;NA;NA;NA;NA;NA;Planariidae;NA;NA;Planariidae;family;NA;NA;NA;Planariidae;4;NA;NA;NA;NA;NA;NA
2502910;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Planariidae;NA;NA;Phagocata;NA;vitta;Phagocata vitta;Duges 1830;NA;P_vitta;specie;NA;NA;NA;Planariidae;4;P_vitta;4;NA;NA;2;0.057
2502887;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Planariidae;NA;NA;Polycelis;NA;felina;Polycelis felina;Dalyell 1814;NA;P_felina;specie;NA;NA;NA;Planariidae;4;P_felina;7;NA;5;4;0.183
2502886;NA;NA;NA;Macroinvertebrate;Animalia;Platyhelminthes;Turbellaria;NA;Tricladida;Planariidae;NA;NA;Polycelis;NA;nigra;Polycelis nigra;Müller 1774;NA;P_nigra;specie;NA;NA;NA;Planariidae;4;NA;NA;NA;4;NA;NA
