GBIF;Kingdom;Phylum;Subphylum;Class;Subclass;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
2001897;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;hexacantha;Leuctra hexacantha;Despax, 1940;L_hexacantha;specie;NA;NA;NA;Leuctridae;1;NA;NA;NA;5;NA;NA
2001976;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;hippopus;Leuctra hippopus;Kempny, 1899;L_hippopus;specie;NA;0;4;Leuctridae;1;L_hippopus;4;4.3;5;2;0.438
2001864;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;inermis;Leuctra inermis;Kempny, 1899;L_inermis;specie;NA;NA;NA;Leuctridae;1;L_inermis;5;NA;4;4;0.438
10278948;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;NA;Leuctra;NA;Leuctra;genus;NA;NA;NA;Leuctridae;1;NA;NA;NA;5;NA;NA
2001985;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;nigra;Leuctra nigra;Olivier, 1811;L_nigra;specie;NA;0;4;Leuctridae;1;L_nigra;5;4.3;5;2;0.438
2001889;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;pseudocingulata;Leuctra pseudocingulata;H.Mendl, 1968;L_pseudocingulata;specie;NA;NA;NA;Leuctridae;1;NA;NA;NA;4;NA;NA
2001802;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;rauscheri;Leuctra rauscheri;Aubert, 1957;L_rauscheri;specie;NA;NA;NA;Leuctridae;1;NA;NA;NA;4;NA;NA
 2001876;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;rosinae;Leuctra rosinae;Kempny, 1900;L_rosinae;specie;NA;NA;NA;Leuctridae;1;NA;NA;NA;4;NA;NA
2001978;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;Leuctrinae;NA;Leuctra;NA;teriolensis;Leuctra teriolensis;Kempny, 1900;L_teriolensis;specie;NA;NA;NA;Leuctridae;1;NA;NA;NA;4;NA;NA
2998;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Leuctridae;NA;NA;NA;NA;NA;Leuctridae;NA;Leuctridae;family;NA;NA;NA;Leuctridae;1;NA;NA;NA;NA;NA;NA
787;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;NA;NA;NA;Plecoptera;NA;NA;Plecoptera;NA;Plecoptera;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002999;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Amphinemura;NA;borealis;Amphinemura borealis;Morton, 1894;A_borealis;specie;NA;0;3;Nemouridae;1;NA;NA;5;NA;NA;NA
2002863;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Amphinemura;NA;NA;Amphinemura;NA;Amphinemura;genus;NA;NA;NA;Nemouridae;1;NA;NA;NA;4;NA;NA
2003049;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Amphinemura;NA;standfussi;Amphinemura standfussi;Ris, 1902;A_standfussi;specie;NA;0;4;Nemouridae;1;NA;NA;NA;4;4;0.384
2002879;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Amphinemura;NA;sulcicollis;Amphinemura sulcicollis;Stephens, 1836;A_sulcicollis;specie;NA;0;4;Nemouridae;1;A_sulcicollis;5;NA;3;2.5;0.384
2002968;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Amphinemura;NA;triangularis;Amphinemura triangularis;Ris, 1902;A_triangularis;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;3;NA;NA
2003187;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;brevistyla;Protonemura brevistyla;Ris, 1902;P_brevistyla;specie;NA;0;4;Nemouridae;1;NA;NA;NA;NA;NA;NA
2003218;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;caprai;Protonemura caprai;Aubert, 1954;P_caprai;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;NA;NA;NA
2003299;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;hrabei;Protonemura hrabei;Raušer, 1956;P_hrabei;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;2;NA;NA
2003288;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;intricata;Protonemura intricata;Ris, 1902;P_intricata;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;4;NA;NA
2003192;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;lateralis;Protonemura lateralis;Pictet & F.J., 1836;P_lateralis;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;4;NA;NA
2003206;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;meyeri;Protonemura meyeri;Pictet & F.J., 1841;P_meyeri;specie;NA;0;4;Nemouridae;1;P_meyeri;4;5;4;2;0.384
2003262;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;montana;Protonemura montana;Kimmins, 1941;P_montana;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;2;NA;NA
2003179;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;NA;Protonemura;NA;Protonemura;genus;NA;NA;NA;Nemouridae;1;NA;NA;NA;5;NA;NA
2003314;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;nimborum;Protonemura nimborum;Ris, 1902;P_nimborum;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;2;NA;NA
2003325;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;nitida;Protonemura nitida;Pictet & F.J., 1836;P_nitida;specie;NA;NA;NA;Nemouridae;1;NA;NA;NA;3;NA;NA
2003270;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Amphinemurinae;NA;Protonemura;NA;praecox;Protonemura praecox;Morton, 1894;P_praecox;specie;NA;NA;NA;Nemouridae;1;P_praecox;6;NA;4;8;0.384
2997;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;NA;NA;NA;NA;NA;Nemouridae;NA;Nemouridae;family;NA;NA;NA;Nemouridae;1;NA;NA;NA;NA;NA;NA
2003559;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;avicularis;Nemoura avicularis;Morton, 1894;N_avicularis;specie;NA;0;3;Nemouridae;1;Nemoura  ;5;4.3;4;3;0.526
2002881;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;cinerea;Nemoura cinerea;Retzius, 1783;N_cinerea;specie;NA;0;4;Nemouridae;1;Nemoura  ;5;4.3;5;2;0.323
2003565;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;flexuosa;Nemoura flexuosa;Aubert, 1949;N_flexuosa;specie;NA;NA;NA;Nemouridae;1;Nemoura  ;5;5;2;NA;NA
 2003369;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;minima;Nemoura minima;Aubert, 1946;N_minima;specie;NA;0;4;Nemouridae;1;Nemoura  ;5;4.3;5;2;0.323
2003419;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;mortoni;Nemoura mortoni;Ris, 1902;N_mortoni;specie;NA;NA;NA;Nemouridae;1;Nemoura  ;5;NA;NA;NA;NA
2001440;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;NA;Nemoura;NA;Nemoura;genus;NA;NA;NA;Nemouridae;1;Nemoura  ;5;NA;5;2;0.399
gr_2003517;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemoura;NA;sinuata/obtusa;Nemoura sinuata/obtusa;NA;N_sinuata_obtusa;specie;NA;0;4;Nemouridae;1;Nemoura  ;5;4.3;5;2;0.323
2002690;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemurella;NA;NA;Nemurella;NA;Nemurella;genus;NA;NA;NA;Nemouridae;1;NA;NA;NA;NA;NA;NA
2002691;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Nemouridae;Nemourinae;NA;Nemurella;NA;pictetii;Nemurella pictetii;Klapalek, 1900;N_pictetii;specie;NA;0;4;Nemouridae;1;N_pictetii;1;4.3;5;2;0.384
2005247;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;Dinocras;NA;cephalotes;Dinocras cephalotes;Curtis, 1827;D_cephalotes;specie;0.5;0.5;1;Perlidae;6;D_cephalotes;10;NA;2;NA;NA
2005240;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;Dinocras;NA;NA;Dinocras;NA;Dinocras;genus;NA;NA;NA;Perlidae;6;NA;NA;NA;NA;NA;NA
7223;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;NA;NA;NA;Perlidae;NA;Perlidae;family;NA;NA;NA;Perlidae;6;NA;NA;NA;NA;NA;NA
5152263;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;Perla;NA;bipunctata;Perla bipunctata;Pictet & F.J., 1833;P_bipunctata;specie;NA;NA;NA;Perlidae;6;P_bipunctata;8;NA;1;NA;NA
5152227;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;Perla;NA;marginata;Perla marginata;Panzer, 1799;P_marginata;specie;NA;NA;NA;Perlidae;6;NA;NA;NA;2;NA;NA
2001220;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlidae;NA;NA;Perla;NA;NA;Perla;NA;Perla;genus;NA;NA;NA;Perlidae;6;NA;NA;NA;1;NA;NA
2004357;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Arcynopteryx;NA;compacta;Arcynopteryx compacta;McLachlan, 1872;A_compacta;specie;0.5;0.5;NA;Perlodidae;2;NA;NA;NA;4;NA;NA
2004355;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Arcynopteryx;NA;NA;Arcynopteryx;NA;Arcynopteryx;genus;NA;NA;NA;Perlodidae;2;NA;NA;NA;NA;NA;NA
2004434;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Dictyogenus;NA;fontium;Dictyogenus fontium;Ris, 1896;D_fontium;specie;NA;NA;NA;Perlodidae;2;NA;NA;NA;NA;NA;NA
2004430;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Dictyogenus;NA;NA;Dictyogenus;NA;Dictyogenus;genus;NA;NA;NA;Perlodidae;2;NA;NA;NA;NA;NA;NA
5986716;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Diura;NA;bicaudata;Diura bicaudata;Linnaeus, 1758;D_bicaudata;specie;0.5;0.5;2;Perlodidae;2;D_bicaudata;3;4.7;5;4.67;0.587
5986713;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Diura;NA;NA;Diura;NA;Diura;genus;0.5;NA;NA;Perlodidae;2;NA;NA;NA;NA;NA;NA
5986715;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Diura;NA;nanseni;Diura nanseni;Kempny, 1900;D_nanseni;specie;0.5;0.5;3;Perlodidae;2;NA;NA;NA;NA;NA;NA
2004102;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;carbonaria;Isoperla carbonaria;Aubert, 1953;I_carbonaria;specie;0.5;NA;NA;Perlodidae;2;NA;NA;5;3;NA;NA
2004213;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;difformis;Isoperla difformis;Klapálek, 1909;I_difformis;specie;NA;NA;4;Perlodidae;2;NA;NA;NA;NA;NA;NA
2004024;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;goertzi;Isoperla goertzi;Illies, 1952;I_goertzi;specie;0.5;NA;NA;Perlodidae;2;NA;NA;5;2;NA;NA
2004039;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;grammatica;Isoperla grammatica;Poda, 1761;I_grammatica;specie;0.5;0.5;4;Perlodidae;2;I_grammatica;5;5;3;8;0.618
2003678;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;NA;Isoperla;NA;Isoperla;genus;0.5;NA;NA;Perlodidae;2;NA;NA;5;3;NA;NA
2004134;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;obscura;Isoperla obscura;Zetterstedt, 1840;I_obscura;specie;0.5;0.5;4;Perlodidae;2;NA;NA;5;3;4;0.618
2004019;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;oxylepis;Isoperla oxylepis;Despax, 1936;I_oxylepis;specie;0.5;NA;NA;Perlodidae;2;NA;NA;5;3;NA;NA
2004106;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;rivulorum;Isoperla rivulorum;Pictet & F.J., 1841;I_rivulorum;specie;0.5;NA;NA;Perlodidae;2;NA;NA;5;2;NA;NA
2004008;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Isoperla;NA;silesica;Isoperla silesica;Illies, 1952;I_silesica;specie;0.5;NA;NA;Perlodidae;2;NA;NA;5;2;NA;NA
2996;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;NA;NA;NA;Perlodidae;NA;Perlodidae;family;NA;NA;NA;Perlodidae;2;NA;NA;NA;NA;NA;NA
2003965;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Perlodes;NA;dispar;Perlodes dispar;Rambur, 1842;P_dispar;specie;NA;NA;3;Perlodidae;2;NA;NA;NA;2;4;0.618
2003969;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Perlodes;NA;intricatus;Perlodes intricatus;Pictet, 1841;P_intricatus;specie;NA;NA;NA;Perlodidae;2;NA;NA;NA;2;8;0.618
2003977;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Perlodes;NA;microcephalus;Perlodes microcephalus;Pictet & F.J., 1833;P_microcephalus;specie;NA;NA;NA;Perlodidae;2;P_microcephalus;7;NA;2;8;0.618
2003960;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Perlodidae;NA;NA;Perlodes;NA;NA;Perlodes;NA;Perlodes;genus;NA;NA;NA;Perlodidae;2;NA;NA;NA;2;NA;NA
2001466;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Brachyptera;NA;NA;Brachyptera;NA;Brachyptera;genus;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;NA;NA;NA
2001474;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Brachyptera;NA;risi;Brachyptera risi;Morton, 1896;B_risi;specie;NA;0;4;Taeniopterygidae;2;B_risi;6;NA;5;3;0.55
2001499;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Brachyptera;NA;seticornis;Brachyptera seticornis;Klapálek, 1902;B_seticornis;specie;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;5;NA;NA
2994;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;NA;NA;NA;Taeniopterygidae;NA;Taeniopterygidae;family;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;NA;NA;NA
5151762;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Taeniopteryx;NA;auberti;Taeniopteryx auberti;Kis & Sowa, 1964;T_auberti;specie;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;2;NA;NA
5151769;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Taeniopteryx;NA;hubaulti;Taeniopteryx hubaulti;Aubert, 1946;T_hubaulti;specie;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;2;NA;NA
2001548;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Taeniopteryx;NA;NA;Taeniopteryx;NA;Taeniopteryx;genus;NA;NA;NA;Taeniopterygidae;2;NA;NA;NA;NA;NA;NA
5151773;Animalia;Arthropoda;Hexapoda;Insecta;NA;Plecoptera;Taeniopterygidae;NA;NA;Taeniopteryx;NA;nebulosa;Taeniopteryx nebulosa;Linnaeus, 1758;T_nebulosa;specie;NA;0;4;Taeniopterygidae;2;NA;NA;4.3;NA;2.67;0.55
1441130;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Apataniidae;NA;NA;Apatania;NA;NA;Apatania;NA;Apatania;genus;0.5;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
1441166;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Apataniidae;NA;NA;Apatania;NA;stigmatella;Apatania stigmatella;Zetterstedt, 1840;A_stigmatella;specie;NA;0.5;NA;NA;NA;NA;NA;NA;4;NA;NA
1441207;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Apataniidae;NA;NA;Apatania;NA;zonella;Apatania zonella;Zetterstedt, 1840;A_zonella;specie;NA;0.5;NA;NA;NA;NA;NA;NA;4;NA;NA
7956;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Apataniidae;NA;NA;NA;NA;NA;Apataniidae;NA;Apataniidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5053154;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Beraeidae;NA;NA;Beraea;NA;NA;Beraea;NA;Beraea;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5053160;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Beraeidae;NA;NA;Beraea;NA;pullata;Beraea pullata;Curtis, 1834;B_pullata;specie;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA
7958;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Beraeidae;NA;NA;NA;NA;NA;Beraeidae;NA;Beraeidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1443471;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Brachycentrus;NA;NA;Brachycentrus;NA;Brachycentrus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7735049;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Brachycentrus;NA;subnubilis;Brachycentrus subnubilis;Curtis, 1834;B_subnubilis;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;0.604
1443414;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Micrasema;NA;gelidum;Micrasema gelidum;McLachlan, 1876;M_gelidum;specie;NA;NA;NA;NA;NA;NA;NA;4.3;NA;NA;NA
1443434;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Micrasema;NA;longulum;Micrasema longulum;McLachlan, 1876;M_longulum;specie;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA
1443455;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Micrasema;NA;minimum;Micrasema minimum;McLachlan, 1876;M_minimum;specie;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA
1443374;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Micrasema;NA;NA;Micrasema;NA;Micrasema;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1443388;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;Micrasema;NA;setiferum;Micrasema setiferum;Pictet, 1834;M_setiferum;specie;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA
4390;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Brachycentridae;NA;NA;NA;NA;NA;Brachycentridae;NA;Brachycentridae;family;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
1440577;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Ecnomidae;NA;NA;Ecnomus;NA;NA;Ecnomus;NA;Ecnomus;genus;NA;NA;NA;Psychomyiidae;6;NA;NA;NA;NA;NA;NA
1440654;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Ecnomidae;NA;NA;Ecnomus;NA;tenellus;Ecnomus tenellus;Rambur, 1842;E_tenellus;specie;NA;NA;NA;Psychomyiidae;6;NA;NA;NA;NA;NA;NA
7963;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Ecnomidae;NA;NA;NA;NA;NA;Ecnomidae;NA;Ecnomidae;family;NA;NA;NA;Psychomyiidae;6;NA;NA;NA;NA;NA;NA
1430644;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Agapetus;NA;fuscipes;Agapetus fuscipes;Curtis, 1834;A_fuscipes;specie;NA;NA;NA;Rhyacophilidae;6;Agapetus;8;NA;1;8;0.469
1430666;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Agapetus;NA;iridipennis;Agapetus iridipennis;McLachlan, 1879;A_iridipennis;specie;NA;NA;NA;Rhyacophilidae;6;Agapetus;8;NA;1;8;0.469
1430618;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Agapetus;NA;moselyi;Agapetus moselyi;Ulmer, 1938;A_moselyi;specie;NA;NA;NA;Rhyacophilidae;6;Agapetus;8;NA;1;8;0.469
1430526;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Agapetus;NA;NA;Agapetus;NA;Agapetus;genus;NA;NA;NA;Rhyacophilidae;6;Agapetus;8;NA;1;8;0.469
1430527;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Agapetus;NA;ochripes;Agapetus ochripes;Curtis, 1834;A_ochripes;specie;NA;NA;2;Rhyacophilidae;6;Agapetus;8;NA;1;6.67;0.469
4801965;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Glossosoma;NA;conformis;Glossosoma conformis;Neboiss, 1963;G_conformis;specie;0.5;NA;NA;Rhyacophilidae;6;Glossosoma;8;NA;1;8;0.469
1430495;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Glossosoma;NA;intermedium;Glossosoma intermedium;Klapalek, 1892;G_intermedium;specie;0.5;1;NA;Rhyacophilidae;6;Glossosoma;8;NA;2;8;0.469
1430405;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Glossosoma;NA;NA;Glossosoma;NA;Glossosoma;genus;0.5;NA;NA;Rhyacophilidae;6;Glossosoma;8;NA;2;8;0.469
7964;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;NA;NA;NA;Glossosomatidae;NA;Glossosomatidae;family;NA;NA;NA;Rhyacophilidae;6;NA;NA;NA;NA;NA;NA
4405947;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Glossosomatidae;NA;NA;Synagapetus;NA;NA;Synagapetus;NA;Synagapetus;genus;NA;NA;NA;Rhyacophilidae;6;NA;NA;NA;1;NA;NA
1437569;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Goera;NA;NA;Goera;NA;Goera;genus;NA;NA;NA;Goeridae;4;NA;NA;NA;NA;NA;NA
1441388;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Goera;NA;pilosa;Goera pilosa;Fabricius, 1775;G_pilosa;specie;NA;NA;3;Goeridae;4;NA;NA;NA;NA;4;0.324
1441517;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Lithax;NA;NA;Lithax;NA;Lithax;genus;NA;NA;NA;Goeridae;4;NA;NA;NA;NA;NA;NA
1441519;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Lithax;NA;niger;Lithax niger;Hagen, 1859;L_niger;specie;NA;NA;NA;Goeridae;4;NA;NA;NA;2;NA;NA
9655;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;NA;NA;NA;Goeridae;NA;Goeridae;family;NA;NA;NA;Goeridae;4;NA;NA;NA;NA;NA;NA
1441362;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Silo;NA;NA;Silo;NA;Silo;genus;NA;NA;NA;Goeridae;4;NA;NA;NA;2;NA;NA
1441365;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Goeridae;NA;NA;Silo;NA;pallipes;Silo pallipes;Fabricius, 1781;S_pallipes;specie;NA;NA;3;Goeridae;4;S_pallipes;8;6.4;3;5.33;0.324
1439417;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Hydropsychidae;NA;NA;Ceratopsyche;NA;NA;Ceratopsyche;NA;Ceratopsyche;genus;NA;NA;NA;Hydropsychidae;4;NA;NA;NA;NA;NA;NA
